sent_id	index	Inflection/Surface form	Stem / Root	Category	Gender	Number	Person	Case	Vib	Tam	Voice	head_index	head_inflection	karaka Relation
882	1	ताकि	ताकि	avy	-	-	-	-	-	-	-	0.0	ROOT	main
882	2	,	COMMA	punc	-	-	-	-	-	-	-	1.0	ताकि	rsym
882	3	जन्म	जन्म	n	m	sg	3	d	0	0	-	4.0	कुंडली	pof__cn
882	4	कुंडली	कुंडली	n	f	sg	3	d	0	0	-	5.0	देखकर	k2
882	5	देखकर	देख	v	any	any	any	-	कर	kara	-	8.0	किया	vmod
882	6	यह	यह	pn	any	sg	3	d	0	0	-	8.0	किया	k2
882	7	सुनिश्चित	सुनिश्चित	adj	any	any	-	-	-	-	-	8.0	किया	pof
882	8	किया	कर	v	any	sg	any	-	या_जा_सक+एं	yA	active	1.0	ताकि	ccof
882	9	जा	जा	v	any	any	any	-	0	0	-	8.0	किया	lwg__vaux
882	10	सके	सक	v	m	sg	any	-	एं	eM	-	9.0	जा	lwg__vaux_cont
882	11	कि	कि	avy	-	-	-	-	-	-	-	6.0	यह	rs
882	12	आवेदक	आवेदक	n	m	sg	3	o	0_का	0	-	16.0	नक्षत्र	r6
882	13	के	का	psp	m	pl	-	d	-	-	-	12.0	आवेदक	lwg__psp
882	14	ग्रह	ग्रह	n	m	pl	3	d	0	0	-	16.0	नक्षत्र	pof__cn
882	15	-	-	punc	-	-	-	-	-	-	-	16.0	नक्षत्र	rsym
882	16	नक्षत्र	नक्षत्र	n	m	pl	3	d	0	0	-	21.0	हैं	k1
882	17	भी	भी	avy	-	-	-	-	-	-	-	16.0	नक्षत्र	lwg__rp
882	18	कंपनी	कंपनी	n	f	sg	3	o	0_का	0	-	21.0	हैं	rt
882	19	के	का	psp	m	pl	-	d	-	-	-	18.0	कंपनी	lwg__psp
882	20	अनुकूल	अनुकूल	adj	any	any	-	-	-	-	-	21.0	हैं	k1s
882	21	हैं	है	v	any	pl	3	-	है	hE	active	11.0	कि	ccof
882	22	।	।	punc	-	-	-	-	-	-	-	1.0	ताकि	rsym
883	1	कई	कई	avy	-	-	-	-	-	-	-	2.0	कंपनियों	nmod__adj
883	2	कंपनियों	कंपनी	n	f	pl	3	o	0_को	0	-	7.0	करा	k4
883	3	को	को	psp	-	-	-	-	-	-	-	2.0	कंपनियों	lwg__psp
883	4	यह	यह	pn	any	sg	3	d	-	-	-	5.0	सेवा	nmod__adj
883	5	सेवा	सेवा	n	f	sg	3	d	0	0	-	7.0	करा	k2
883	6	उपलब्ध	उपलब्ध	adj	any	any	-	-	-	-	-	7.0	करा	pof
883	7	करा	करा	v	any	sg	any	-	0_रह+या	0	-	9.0	ज्योतिषी	nmod__k1inv
883	8	रहे	रह	v	m	sg	any	-	या	yA	-	7.0	करा	lwg__vaux
883	9	ज्योतिषी	ज्योतिषी	n	m	sg	3	o	0	0	-	11.0	भट्ट	nmod
883	10	मौलिक	मौलिक	n	m	sg	3	d	0	0	-	11.0	भट्ट	pof__cn
883	11	भट्ट	भट्ट	n	any	sg	3	o	0_का	0	-	13.0	कहना	k1
883	12	का	का	psp	m	sg	-	d	-	-	-	11.0	भट्ट	lwg__psp
883	13	कहना	कह	v	any	any	any	d	ना	nA	-	14.0	है	k1
883	14	है	है	v	any	sg	3	-	है	hE	active	0.0	ROOT	main
883	15	कि	कि	avy	-	-	-	-	-	-	-	13.0	कहना	k2
883	16	श्रेष्ठ	श्रेष्ठ	adj	any	any	-	d	-	-	-	18.0	कैरियर	nmod__adj
883	17	शैक्षिक	शैक्षिक	adj	any	any	-	d	-	-	-	16.0	श्रेष्ठ	mod
883	18	कैरियर	कैरियर	n	m	sg	3	d	0	0	-	33.0	बताता	k1
883	19	किसी	कोई	pn	any	sg	3	o	0	0	-	20.0	व्यक्ति	mod
883	20	व्यक्ति	व्यक्ति	n	m	sg	3	o	0_का	0	-	23.0	झुकाव	r6-k1
883	21	के	का	psp	m	sg	-	o	-	-	-	20.0	व्यक्ति	lwg__psp
883	22	भीतरी	भीतरी	adj	any	any	-	o	-	-	-	23.0	झुकाव	nmod__adj
883	23	झुकाव	झुकाव	n	m	sg	3	o	0	0	-	24.0	अथवा	ccof
883	24	अथवा	अथवा	avy	-	-	-	-	-	-	-	27.0	होने	pof
883	25	उसके	वह	pn	m	sg	3	o	का	kA	-	26.0	पूर्वाभासी	r6-k1
883	26	पूर्वाभासी	पूर्वाभासी	adj	any	any	-	-	-	-	-	24.0	अथवा	ccof
883	27	होने	हो	v	any	any	any	o	ना_के_बारे_में	nA	-	33.0	बताता	k7
883	28	के	के	psp	-	-	-	-	-	-	-	27.0	होने	lwg__psp
883	29	बारे	बारे	psp	-	-	-	-	-	-	-	27.0	होने	lwg__psp
883	30	में	में	psp	-	-	-	-	-	-	-	27.0	होने	lwg__psp
883	31	कुछ	कुछ	pn	any	sg	3	d	0	0	-	33.0	बताता	k2
883	32	नहीं	नहीं	avy	-	-	-	-	-	-	-	33.0	बताता	lwg__neg
883	33	बताता	बता	v	m	sg	any	-	ता	wA	active	15.0	कि	ccof
883	34	।	।	punc	-	-	-	-	-	-	-	14.0	है	rsym
884	1	जिससे	जो	pn	any	sg	3	o	से	se	-	5.0	है	rh
884	2	जरूरी	जरूरी	adj	any	any	-	-	-	-	-	5.0	है	k1s
884	3	नहीं	नहीं	avy	-	-	-	-	-	-	-	5.0	है	lwg__neg
884	4	है	है	v	any	sg	3	-	है	hE	active	0.0	ROOT	main
884	5	ऐसा	ऐसा	pn	m	sg	any	d	-	-	-	8.0	व्यक्ति	nmod__adj
884	6	व्यक्ति	व्यक्ति	n	m	sg	3	d	0	0	-	14.0	हो	k1
884	7	कंपनी	कंपनी	n	f	sg	3	o	0_के_लिए	0	-	14.0	हो	rt
884	8	के	के	psp	-	-	-	-	-	-	-	9.0	कंपनी	lwg__psp
884	9	लिए	लिए	psp	-	-	-	-	-	-	-	9.0	कंपनी	lwg__psp
884	10	उपयोगी	उपयोगी	adj	any	any	-	-	-	-	-	14.0	हो	pof
884	11	ही	ही	avy	-	-	-	-	-	-	-	12.0	उपयोगी	lwg__rp
884	12	हो	हो	v	any	any	any	-	0	0	active	6.0	कि	ccof
884	13	।	।	punc	-	-	-	-	-	-	-	5.0	है	rsym
885	1	भट्ट	भट्ट	n	any	sg	3	o	0_ने	0	-	3.0	कहा	k1
885	2	ने	ने	psp	-	-	-	-	-	-	-	1.0	भट्ट	lwg__psp
885	3	कहा	कह	v	m	sg	any	-	या	yA	active	0.0	ROOT	main
885	4	कि	कि	avy	-	-	-	-	-	-	-	3.0	कहा	k2
885	5	लोग	लोग	n	m	pl	3	d	0	0	-	17.0	करते	k1
885	6	विवाह	विवाह	n	m	sg	3	d	0	0	-	8.0	करने	k2
885	7	तय	तय	adj	any	any	-	-	-	-	-	8.0	करने	pof
885	8	करने	कर	v	any	any	any	o	ना_समेत	nA	-	12.0	मौकों	nmod
885	9	समेत	समेत	psp	-	-	-	-	-	-	-	8.0	करने	lwg__psp
885	10	तमाम	तमाम	avy	-	-	-	-	-	-	-	12.0	मौकों	nmod__adj
885	11	महत्वपूर्ण	महत्वपूर्ण	adj	any	any	-	o	-	-	-	12.0	मौकों	nmod__adj
885	12	मौकों	मौका	n	m	pl	3	o	0_पर	0	-	17.0	करते	k7
885	13	पर	पर	psp	-	-	-	-	-	-	-	12.0	मौकों	lwg__psp
885	14	कुंडली	कुंडली	n	f	sg	3	d	0	0	-	15.0	देखकर	k2
885	15	देखकर	देख	v	any	any	any	-	कर	kara	-	17.0	करते	vmod
885	16	फैसले	फैसला	n	m	pl	3	d	0	0	-	17.0	करते	pof
885	17	हैं	है	v	any	pl	3	-	है	hE	-	17.0	करते	lwg__vaux
885	18	,	COMMA	punc	-	-	-	-	-	-	-	17.0	करते	rsym
885	19	इसलिए	इसलिये	pn	-	-	-	-	-	-	-	39.0	ली	rh
885	20	ज्योतिष	ज्योतिष	n	m	sg	3	o	0_को	0	-	33.0	करके	k2
885	21	को	को	psp	-	-	-	-	-	-	-	22.0	ज्योतिष	lwg__psp
885	22	सही	सही	adj	any	any	-	d	-	-	-	25.0	उम्मीदवार	nmod__adj
885	23	उम्मीदवार	उम्मीदवार	n	m	sg	3	d	0	0	-	26.0	चुनने	k2
885	24	चुनने	चुन	v	any	sg	any	o	ना_का	nA	-	28.0	विज्ञान	r6-k1
885	25	के	का	psp	m	sg	-	o	-	-	-	26.0	चुनने	lwg__psp
885	26	विज्ञान	विज्ञान	n	m	sg	3	o	0_के_तौर_पर	0	-	33.0	करके	k7
885	27	के	के	psp	m	-	-	o	-	-	-	28.0	विज्ञान	lwg__psp
885	28	तौर	तौर	n	m	-	-	o	-	-	-	28.0	विज्ञान	lwg__psp
885	29	पर	पर	psp	-	-	-	-	-	-	-	28.0	विज्ञान	lwg__psp
885	30	इस्तेमाल	इस्तेमाल	n	m	sg	3	d	0	0	-	33.0	करके	pof
885	31	करके	कर	v	any	any	any	-	कर	kara	-	36.0	पाने	vmod
885	32	उचित	उचित	adj	any	any	-	d	-	-	-	35.0	रोजगार	nmod__adj
885	33	रोजगार	रोजगार	n	m	sg	3	d	0	0	-	36.0	पाने	k2
885	34	पाने	पा	v	any	any	any	o	ना_में	nA	-	39.0	ली	k7
885	35	में	में	psp	-	-	-	-	-	-	-	36.0	पाने	lwg__psp
885	36	सहायता	सहायता	n	f	sg	3	d	0	0	-	39.0	ली	pof
885	37	जा	जा	v	any	any	any	-	0	0	-	39.0	ली	lwg__vaux
885	38	सकती	सक	v	f	sg	any	-	ता	wA	-	40.0	जा	lwg__vaux_cont
885	39	है	है	v	any	sg	3	-	है	hE	-	41.0	सकती	lwg__vaux_cont
885	40	।	।	punc	-	-	-	-	-	-	-	3.0	कहा	rsym
886	1	भट्ट	भट्ट	n	any	sg	3	d	0	0	-	6.0	हैं	k1
886	2	ज्योतिषी	ज्योतिषी	n	m	sg	3	d	0	0	-	3.0	परिवार	pof__cn
886	3	परिवार	परिवार	n	m	sg	3	o	0_से	0	-	6.0	हैं	ras-k1
886	4	से	से	psp	-	-	-	-	-	-	-	3.0	परिवार	lwg__psp
886	5	संबंधित	संबंधित	adj	any	any	-	-	-	-	-	6.0	हैं	k1s
886	6	हैं	है	v	any	sg	3h	-	है	hE	active	7.0	और	ccof
886	7	और	और	avy	-	-	-	-	-	-	-	0.0	ROOT	main
886	8	खुद	खुद	pn	-	-	-	d	-	-	-	12.0	रहे	k1
886	9	विज्ञान	विज्ञान	n	m	sg	3	o	0_का	0	-	11.0	छात्र	r6
886	10	के	का	psp	m	sg	3h	d	-	-	-	9.0	विज्ञान	lwg__psp
886	11	छात्र	छात्र	n	m	sg	3	d	0	0	-	12.0	रहे	k1s
886	12	रहे	रह	v	m	sg	3h	-	या_है	yA	active	7.0	और	ccof
886	13	हैं	है	v	any	sg	3h	-	है	hE	-	12.0	रहे	lwg__vaux
886	14	।	।	punc	-	-	-	-	-	-	-	7.0	और	rsym
887	1	उन्होंने	वह	pn	any	sg	3h	o	ने	ne	-	2.0	बताया	k1
887	2	बताया	बता	v	m	sg	any	-	या	yA	active	0.0	ROOT	main
887	3	कि	कि	avy	-	-	-	-	-	-	-	2.0	बताया	k2
887	4	यह	यह	pn	any	sg	3	d	-	-	-	5.0	कार्य	nmod__adj
887	5	कार्य	कार्य	n	m	sg	3	d	0	0	-	12.0	कर	k2
887	6	वह	वह	pn	any	sg	3	d	0	0	-	12.0	कर	k1
887	7	पिछले	पिछला	adj	m	sg	-	o	-	-	-	10.0	साल	nmod__adj
887	8	करीब	करीब	avy	-	-	-	-	-	-	-	7.0	पिछले	lwg__rp
887	9	एक	एक	num	any	any	-	any	-	-	-	10.0	साल	nmod__adj
887	10	साल	साल	n	m	sg	3	o	0_से	0	-	12.0	कर	k7t
887	11	से	से	psp	-	-	-	-	-	-	-	10.0	साल	lwg__psp
887	12	कर	कर	v	m	sg	3h	-	0_रह+या_है	0	active	3.0	कि	ccof
887	13	रहे	रह	v	m	sg	3h	-	या	yA	-	12.0	कर	lwg__vaux
887	14	हैं	है	v	any	sg	3h	-	है	hE	-	13.0	रहे	lwg__vaux_cont
887	15	।	।	punc	-	-	-	-	-	-	-	2.0	बताया	rsym
888	1	इस	यह	pn	any	sg	3	o	-	-	-	2.0	कार्य	nmod__adj
888	2	कार्य	कार्य	n	m	sg	3	o	0_का	0	-	4.0	शुरुआत	r6-k2
888	3	की	का	psp	f	sg	-	d	-	-	-	2.0	कार्य	lwg__psp
888	4	शुरुआत	शुरुआत	n	f	sg	3	d	0	0	-	11.0	की	pof
888	5	उन्होंने	वह	pn	any	sg	3h	o	ने	ne	-	11.0	की	k1
888	6	अपने	अपना	pn	m	any	any	d	0	0	-	8.0	दोस्त	r6
888	7	बिजनेसमैन	बिजनेसमैन	n	m	sg	3	d	0	0	-	8.0	दोस्त	pof__cn
888	8	दोस्त	दोस्त	n	m	sg	3	o	0_के_लिए	0	-	11.0	की	rt
888	9	के	के	psp	-	-	-	-	-	-	-	8.0	दोस्त	lwg__psp
888	10	लिए	लिए	psp	-	-	-	-	-	-	-	8.0	दोस्त	lwg__psp
888	11	की	कर	v	f	sg	any	-	या_था	yA	active	0.0	ROOT	main
888	12	थी	था	v	f	sg	any	-	था	WA	-	11.0	की	lwg__vaux
888	13	।	।	punc	-	-	-	-	-	-	-	11.0	की	rsym
889	1	वह	वह	pn	any	sg	3	d	0	0	-	7.0	करता	k1
889	2	जब	जब	pn	-	-	-	d	-	-	-	7.0	करता	k7t
889	3	भी	भी	avy	-	-	-	-	-	-	-	2.0	जब	lwg__rp
889	4	कोई	कोई	pn	any	sg	3	d	0	0	-	6.0	नियुक्ति	mod
889	5	नई	नया	adj	f	sg	-	d	-	-	-	6.0	नियुक्ति	nmod__adj
889	6	नियुक्ति	नियुक्ति	n	f	sg	3	d	0	0	-	7.0	करता	pof
889	7	करता	कर	v	m	sg	any	-	ता_था	wA	active	9.0	तो	nmod__relc
889	8	था	था	v	m	sg	any	-	था	WA	-	7.0	करता	lwg__vaux
889	9	तो	तो	pn	-	-	-	-	-	-	-	12.0	लेता	k7t
889	10	उनकी	वह	pn	f	sg	3h	o	का	kA	-	11.0	सलाह	r6-k2
889	11	सलाह	सलाह	n	f	sg	3	d	0	0	-	12.0	लेता	pof
889	12	लेता	ले	v	m	sg	any	-	ता_था	wA	active	0.0	ROOT	main
889	13	था	था	v	m	sg	any	-	था	WA	-	12.0	लेता	lwg__vaux
889	14	।	।	punc	-	-	-	-	-	-	-	12.0	लेता	rsym
890	1	भट्ट	भट्ट	n	any	sg	3	o	0_ने	0	-	4.0	किया	k1
890	2	ने	ने	psp	-	-	-	-	-	-	-	1.0	भट्ट	lwg__psp
890	3	दावा	दावा	n	m	sg	3	d	0	0	-	4.0	किया	pof
890	4	किया	कर	v	m	sg	any	-	या	yA	active	0.0	ROOT	main
890	5	कि	कि	avy	-	-	-	-	-	-	-	4.0	किया	k2
890	6	किसी	कोई	pn	any	sg	3	d	0	0	-	8.0	उम्मीदवार	mod
890	7	भी	भी	avy	-	-	-	-	-	-	-	6.0	किसी	lwg__rp
890	8	उम्मीदवार	उम्मीदवार	n	m	sg	3	o	0_के_बारे_में	0	-	18.0	होती	k7
890	9	के	के	psp	-	-	-	-	-	-	-	8.0	उम्मीदवार	lwg__psp
890	10	बारे	बारे	psp	-	-	-	-	-	-	-	8.0	उम्मीदवार	lwg__psp
890	11	में	में	psp	-	-	-	-	-	-	-	8.0	उम्मीदवार	lwg__psp
890	12	उनकी	वह	pn	f	sg	3h	o	का	kA	-	13.0	भविष्यवाणी	r6
890	13	भविष्यवाणी	भविष्यवाणी	n	f	sg	3	d	0	0	-	18.0	होती	k1
890	14	७०	७०	num	any	any	-	any	-	-	-	15.0	फीसदी	nmod__adj
890	15	फीसदी	फीसदी	n	f	sg	3	o	0_तक	0	-	17.0	सही	jjmod
890	16	तक	तक	psp	-	-	-	-	-	-	-	15.0	फीसदी	lwg__psp
890	17	सही	सही	adj	any	any	-	-	-	-	-	18.0	होती	pof
890	18	होती	हो	v	f	sg	3	-	ता_है	wA	active	5.0	कि	ccof
890	19	है	है	v	any	sg	3	-	है	hE	-	18.0	होती	lwg__vaux
890	20	।	।	punc	-	-	-	-	-	-	-	4.0	किया	rsym
891	1	वह	वह	pn	any	sg	3	d	0	0	-	18.0	करते	k1
891	2	किसी	कोई	pn	any	sg	3	o	0	0	-	3.0	प्रत्याशी	mod
891	3	प्रत्याशी	प्रत्याशी	n	m	sg	3	o	0_के_बारे_में	0	-	18.0	करते	k7
891	4	के	के	psp	-	-	-	-	-	-	-	3.0	प्रत्याशी	lwg__psp
891	5	बारे	बारे	psp	-	-	-	-	-	-	-	3.0	प्रत्याशी	lwg__psp
891	6	में	में	psp	-	-	-	-	-	-	-	3.0	प्रत्याशी	lwg__psp
891	7	भविष्यवाणी	भविष्यवाणी	n	f	sg	3	d	0	0	-	8.0	करने	pof
891	8	करने	कर	v	any	sg	3	o	ना_से_पहले	nA	-	18.0	करते	k7t
891	9	से	से	psp	-	-	-	-	-	-	-	8.0	करने	lwg__psp
891	10	पहले	पहले	nst	m	sg	3	d	-	-	-	8.0	करने	lwg__psp
891	11	लग्न	लग्न	n	f	sg	3	o	0	0	-	14.0	व	ccof
891	12	,	COMMA	punc	-	-	-	-	-	-	-	11.0	लग्न	rsym
891	13	दशा	दशा	n	f	sg	3	o	0	0	-	14.0	व	ccof
891	14	व	व	avy	-	-	-	-	-	-	-	17.0	अध्ययन	r6-k2
891	15	गोचर	गोचर	n	m	sg	3	o	0_का	0	-	14.0	व	ccof
891	16	का	का	psp	m	sg	-	d	-	-	-	15.0	गोचर	lwg__psp
891	17	अध्ययन	अध्ययन	n	m	sg	3	d	0	0	-	18.0	करते	pof
891	18	करते	कर	v	m	sg	3h	-	ता_है	wA	active	0.0	ROOT	main
891	19	हैं	है	v	any	sg	3h	-	है	hE	-	18.0	करते	lwg__vaux
891	20	।	।	punc	-	-	-	-	-	-	-	18.0	करते	rsym
892	1	इसके	यह	pn	any	sg	3	o	0_बाद	ke	-	15.0	बताते	k7t
892	2	बाद	बाद	nst	m	sg	3	d	-	-	-	1.0	इसके	lwg__psp
892	3	वह	वह	pn	any	sg	3	d	0	0	-	15.0	बताते	k1
892	4	संबंधित	संबंधित	adj	any	any	-	o	-	-	-	5.0	कंपनी	nmod__adj
892	5	कंपनी	कंपनी	n	f	sg	3	o	0_को	0	-	15.0	बताते	k4
892	6	को	को	psp	-	-	-	-	-	-	-	5.0	कंपनी	lwg__psp
892	7	उम्मीदवार	उम्मीदवार	n	m	sg	3	o	0_का	0	-	9.0	गुणों	r6
892	8	के	का	psp	m	pl	-	o	-	-	-	7.0	उम्मीदवार	lwg__psp
892	9	गुणों	गुण	n	m	pl	3	o	0	0	-	10.0	व	ccof
892	10	व	व	avy	-	-	-	-	-	-	-	15.0	बताते	k7
892	11	कमियों	कमी	n	f	pl	3	o	0_के_बारे_में	0	-	10.0	व	ccof
892	12	के	के	psp	-	-	-	-	-	-	-	11.0	कमियों	lwg__psp
892	13	बारे	बारे	psp	-	-	-	-	-	-	-	11.0	कमियों	lwg__psp
892	14	में	में	psp	-	-	-	-	-	-	-	11.0	कमियों	lwg__psp
892	15	बताते	बता	v	m	sg	3h	-	ता_है	wA	active	0.0	ROOT	main
892	16	हैं	है	v	any	sg	3h	-	है	hE	-	15.0	बताते	lwg__vaux
892	17	।	।	punc	-	-	-	-	-	-	-	15.0	बताते	rsym
893	1	बिजनेसमैन	बिजनेसमैन	n	m	sg	3	d	0	0	-	3.0	वर्मा	nmod
893	2	कमल	कमल	n	m	sg	3	d	0	0	-	3.0	वर्मा	pof__cn
893	3	वर्मा	वर्मा	n	any	sg	3	d	0	0	-	9.0	करते	k1
893	4	जब	जब	pn	-	-	-	d	-	-	-	9.0	करते	k7t
893	5	भी	भी	avy	-	-	-	-	-	-	-	4.0	जब	lwg__rp
893	6	किसी	कोई	pn	any	sg	3	o	0_को	0	-	9.0	करते	k2
893	7	को	को	psp	-	-	-	-	-	-	-	6.0	किसी	lwg__psp
893	8	नियुक्त	नियुक्त	adj	any	any	-	-	-	-	-	9.0	करते	pof
893	9	करते	कर	v	m	sg	3h	-	ता_है	wA	active	11.0	तो	nmod__relc
893	10	हैं	है	v	any	sg	3h	-	है	hE	-	9.0	करते	lwg__vaux
893	11	तो	तो	pn	-	-	-	-	-	-	-	18.0	रहते	k7t
893	12	वह	वह	pn	any	sg	3	d	0	0	-	18.0	रहते	k1
893	13	पूरी	पूरा	adj	f	sg	-	d	-	-	-	14.0	तरह	nmod__adj
893	14	तरह	तरह	n	f	sg	3	d	0	0	-	18.0	रहते	adv
893	15	ज्योतिष	ज्योतिष	n	m	sg	3	o	0_पर	0	-	18.0	रहते	k7
893	16	पर	पर	psp	-	-	-	-	-	-	-	15.0	ज्योतिष	lwg__psp
893	17	निर्भर	निर्भर	adj	any	any	-	-	-	-	-	18.0	रहते	pof
893	18	रहते	रह	v	m	sg	3h	-	ता_है	wA	active	0.0	ROOT	main
893	19	हैं	है	v	any	sg	3h	-	है	hE	-	18.0	रहते	lwg__vaux
893	20	।	।	punc	-	-	-	-	-	-	-	18.0	रहते	rsym
894	1	उनको	वह	pn	any	sg	3h	o	को	ko	-	4.0	है	k4a
894	2	पूरा	पूरा	adj	m	sg	-	d	-	-	-	3.0	विश्वास	nmod__adj
894	3	विश्वास	विश्वास	n	m	sg	3	d	0	0	-	4.0	है	k1
894	4	है	है	v	any	sg	3	-	है	hE	active	5.0	कि	ccof
894	5	कि	कि	avy	-	-	-	-	-	-	-	0.0	ROOT	main
894	6	सितारे	सितारा	n	m	pl	3	d	0	0	-	13.0	देते	k1
894	7	बायो	बायो	n	m	sg	3	d	0	0	-	9.0	डाटा	pof__cn
894	8	-	-	punc	-	-	-	-	-	-	-	9.0	डाटा	rsym
894	9	डाटा	डाटा	n	m	sg	3	o	0_से	0	-	11.0	अधिक	jjmod
894	10	से	से	psp	-	-	-	-	-	-	-	9.0	डाटा	lwg__psp
894	11	अधिक	अधिक	avy	-	-	-	-	-	-	-	12.0	जानकारी	nmod
894	12	जानकारी	जानकारी	n	f	sg	3	d	0	0	-	13.0	देते	k2
894	13	देते	दे	v	m	sg	3h	-	ता_है	wA	active	5.0	कि	ccof
894	14	हैं	है	v	any	sg	3h	-	है	hE	-	13.0	देते	lwg__vaux
894	15	।	।	punc	-	-	-	-	-	-	-	5.0	कि	rsym
895	1	वर्मा	वर्मा	n	any	sg	3	o	0_ने	0	-	3.0	कहा	k1
895	2	ने	ने	psp	-	-	-	-	-	-	-	1.0	वर्मा	lwg__psp
895	3	कहा	कह	v	m	sg	any	-	या	yA	active	0.0	ROOT	main
895	4	कि	कि	avy	-	-	-	-	-	-	-	3.0	कहा	k2
895	5	भट्ट	भट्ट	n	any	sg	3	d	0	0	-	8.0	हैं	k1
895	6	उनके	वह	pn	m	sg	3h	o	का	kA	-	7.0	सलाहकार	r6
895	7	सलाहकार	सलाहकार	n	m	sg	3	d	0	0	-	8.0	हैं	k1s
895	8	हैं	है	v	any	sg	3h	-	है	hE	active	9.0	और	ccof
895	9	और	और	avy	-	-	-	-	-	-	-	4.0	कि	ccof
895	10	अभी	अभी	pn	-	-	-	o	0_तक	-	-	16.0	रही	k7t
895	11	तक	तक	psp	-	-	-	-	-	-	-	10.0	अभी	lwg__psp
895	12	उनकी	वह	pn	any	pl	3	o	को	ko	-	13.0	बातें	r6
895	13	बातें	बात	n	f	pl	3	d	0	0	-	16.0	रही	k1
895	14	एकदम	एकदम	adv	-	-	-	-	-	-	-	15.0	सटीक	jjmod
895	15	सटीक	सटीक	adj	any	any	-	-	-	-	-	16.0	रही	pof
895	16	रही	रह	v	f	pl	3	-	या_है	yA	active	9.0	और	ccof
895	17	हैं	है	v	any	pl	3	-	है	hE	-	16.0	रही	lwg__vaux
895	18	।	।	punc	-	-	-	-	-	-	-	3.0	कहा	rsym
896	1	उनके	वह	pn	any	sg	3h	o	0_पास	ke	-	3.0	आए	k7
896	2	पास	पास	nst	m	sg	3	d	-	-	-	1.0	उनके	lwg__psp
896	3	आए	आ	v	m	pl	any	-	या	yA	-	4.0	उम्मीदवारों	nmod__k1inv
896	4	उम्मीदवारों	उम्मीदवार	n	m	pl	3	o	0_का	0	-	6.0	कुंडली	r6
896	5	की	का	psp	f	sg	-	d	-	-	-	4.0	उम्मीदवारों	lwg__psp
896	6	कुंडली	कुंडली	n	f	sg	3	d	0	0	-	7.0	पढ़कर	k2
896	7	पढ़कर	पढ़	v	any	any	any	-	कर	kara	-	12.0	जानकारी	nmod
896	8	भट्ट	भट्ट	n	any	sg	3	o	0_द्वारा	0	-	10.0	दी	k1
896	9	द्वारा	द्वारा	psp	-	-	-	-	-	-	-	8.0	भट्ट	lwg__psp
896	10	दी	दे	v	f	sg	any	-	या_जा+या१	yA	-	12.0	जानकारी	nmod__k1inv
896	11	गई	जा	v	f	sg	any	-	या१	yA1	-	10.0	दी	lwg__vaux
896	12	जानकारी	जानकारी	n	f	sg	3	d	0	0	-	14.0	रही	k1
896	13	सही	सही	adj	any	any	-	-	-	-	-	14.0	रही	k1s
896	14	रही	रह	v	f	sg	3	-	या_है	yA	active	16.0	और	ccof
896	15	है	है	v	any	sg	3	-	है	hE	-	14.0	रही	lwg__vaux
896	16	और	और	avy	-	-	-	-	-	-	-	0.0	ROOT	main
896	17	ऐसे	ऐसा	pn	m	pl	any	d	-	-	-	18.0	कर्मी	nmod__adj
896	18	कर्मी	कर्मी	n	m	pl	3	d	0	0	-	24.0	कर	k1
896	19	काम	काम	n	m	sg	3	o	0_के_साथ	0	-	24.0	कर	ras-pof
896	20	के	के	psp	-	-	-	-	-	-	-	19.0	काम	lwg__psp
896	21	साथ	साथ	nst	m	sg	3	d	-	-	-	19.0	काम	lwg__psp
896	22	लगातार	लगातार	adv	-	-	-	-	-	-	-	24.0	कर	adv
896	23	प्रगति	प्रगति	n	f	sg	3	d	0	0	-	24.0	कर	pof
896	24	कर	कर	v	m	pl	3	-	0_रह+या_है	0	active	16.0	और	ccof
896	25	रहे	रह	v	m	pl	any	-	या	yA	-	24.0	कर	lwg__vaux
896	26	हैं	है	v	any	pl	3	-	है	hE	-	25.0	रहे	lwg__vaux_cont
896	27	।	।	punc	-	-	-	-	-	-	-	16.0	और	rsym
897	1	एक	एक	num	any	any	-	any	-	-	-	3.0	व्यवसायी	nmod__adj
897	2	अन्य	अन्य	adj	any	any	-	d	-	-	-	3.0	व्यवसायी	nmod__adj
897	3	व्यवसायी	व्यवसायी	n	m	sg	3	d	0	0	-	5.0	जैन	nmod
897	4	वैष्णव	वैष्णव	n	m	sg	3	d	0	0	-	5.0	जैन	pof__cn
897	5	जैन	जैन	n	any	sg	3	d	0	0	-	12.0	करते	k1
897	6	भी	भी	avy	-	-	-	-	-	-	-	5.0	जैन	lwg__rp
897	7	जब	जब	pn	-	-	-	d	-	-	-	8.0	कभी	nmod
897	8	कभी	कभी	pn	-	-	-	-	-	-	-	12.0	करते	k7t
897	9	नया	नया	adj	m	sg	-	d	-	-	-	10.0	व्यापार	nmod__adj
897	10	व्यापार	व्यापार	n	m	sg	3	d	0	0	-	12.0	करते	k2
897	11	शुरू	शुरू	n	m	sg	3	d	0	0	-	12.0	करते	pof
897	12	करते	कर	v	m	sg	3h	-	ता_है	wA	active	14.0	अथवा	ccof
897	13	हैं	है	v	any	sg	3h	-	है	hE	-	12.0	करते	lwg__vaux
897	14	अथवा	अथवा	avy	-	-	-	-	-	-	-	20.0	तो	nmod__relc
897	15	कोई	कोई	pn	any	sg	3	d	0	0	-	17.0	नियुक्ति	mod
897	16	नई	नया	adj	f	sg	-	d	-	-	-	17.0	नियुक्ति	nmod__adj
